Date,Temperature,Relative Humidity,Wind Speed,Precipitation,Pressure,Generated
01/10/2022,27.575,65.375,3.583333,0,1010.404167,41.921875
02/10/2022,27.5375,64.416667,3.5125,0.6,1010.6375,40.33604167
03/10/2022,27.291667,64.166667,2.979167,0.8,1010.7125,32.90041667
04/10/2022,27.454167,66.208333,2.7,0.2,1009.745833,33.4005
05/10/2022,27.579167,66.541667,3.304167,0,1009,49.08466667
06/10/2022,27.941667,64.75,3.483333,0,1009.7375,51.09891667
07/10/2022,27.6,69.458333,2.283333,0,1009.25,33.74966667
08/10/2022,27.725,69.541667,3.225,0.4,1007.904167,34.660375
09/10/2022,27.679167,69.708333,3.358333,0,1008.704167,54.40570833
10/10/2022,28.183333,66.5,3.545833,0,1010.158333,50.316
11/10/2022,28.3125,61.291667,3.583333,0,1010.179167,8.401541667
12/10/2022,28.416667,58.666667,3.025,0,1008.391667,40.53275
13/10/2022,28.279167,65.083333,3.454167,0,1009.208333,49.44004167
14/10/2022,27.895833,64.875,3.333333,0,1010.5125,52.45995833
15/10/2022,27.675,65.791667,2.970833,0,1009.870833,41.559
16/10/2022,28.245833,60.541667,3.566667,0,1008.383333,37.6795
17/10/2022,27.745833,66,4.15,1,1008.445833,46.25733333
18/10/2022,27.920833,65.958333,3.770833,0.4,1010.4375,51.208625
19/10/2022,27.770833,67.625,3.345833,3.6,1010.616667,50.074875
20/10/2022,27.826087,62.826087,3.691304,0,1008.873913,40.44233333
21/10/2022,27.754167,62.916667,3.75,0,1007.766667,46.80391667
22/10/2022,27.033333,71.041667,3.083333,1.6,1008.879167,47.41825
23/10/2022,27.725,68.541667,3.033333,0.2,1009.995833,46.772
24/10/2022,27.779167,68.541667,3.4,0,1008.945833,45.89433333
25/10/2022,27.816667,66.875,3.533333,0,1007.954167,44.043375
26/10/2022,27.4875,67.416667,2.5,0,1008.479167,32.525875
27/10/2022,27.868182,67.136364,2.945455,0,1009.181818,2.050541667
28/10/2022,28.25,64.708333,3.65,0,1008.966667,48.13025
29/10/2022,28.129167,65.5,3.6,0,1007.404167,46.969125
30/10/2022,28.041667,61.333333,3.220833,0.2,1007.054167,57.98508333
31/10/2022,27.830435,65.695652,2.565217,0,1008.147826,48.07
01/11/2022,27.908333,67.416667,2.508333,0,1009.070833,51.03983333
02/11/2022,27.416667,70.458333,2.079167,0,1008.9,29.41983333
03/11/2022,27.716667,68.416667,2.833333,0.2,1008.641667,31.262625
04/11/2022,27.3875,73.125,1.9,5,1008.779167,23.65295833
05/11/2022,27.529167,72.208333,1.845833,0,1008.7625,17.31208333
06/11/2022,27.4625,72.041667,2.45,0.6,1009.1125,7.611166667
07/11/2022,27.095833,72.291667,2.529167,9.4,1009.65,31.33879167
08/11/2022,27.7125,66.25,2.675,0,1010.325,44.049375
09/11/2022,27.458333,70.375,2.070833,0,1010.5875,35.584
10/11/2022,28.133333,65.666667,2.970833,0,1009.433333,38.038125
11/11/2022,27.8,65.583333,3.095833,0,1008.504167,35.45829167
12/11/2022,27.933333,64.583333,2.625,0,1007.783333,33.54658333
13/11/2022,27.854167,67.875,2.566667,0,1008.35,39.01383333
14/11/2022,27.45,71.5,2.7375,2.8,1009.591667,50.73058333
15/11/2022,27.9125,65.291667,2.679167,0.4,1010.408333,1.4635
16/11/2022,27.445833,69.25,2.375,0,1008.7125,39.22520833
17/11/2022,27.970833,64.958333,2.945833,0.4,1007.875,32.07383333
18/11/2022,28.1125,64.791667,2.8375,0,1008.4,36.53358333
19/11/2022,27.770833,66.375,2.720833,0,1009.254167,39.02291667
20/11/2022,27.891667,67.458333,2.8625,0,1008.3125,36.25141667
21/11/2022,27.645833,68.291667,3.116667,4.8,1007.645833,44.62225
22/11/2022,27.7875,64.791667,3.041667,0,1007.35,43.06591667
23/11/2022,27.654167,63.958333,2.833333,0.2,1007.395833,45.58491667
24/11/2022,27.504167,68.041667,2.291667,0.8,1007.295833,51.35904167
25/11/2022,28.079167,67.125,2.795833,0.4,1008.179167,43.637125
26/11/2022,27.7375,70.333333,2.058333,0,1008.883333,39.978
27/11/2022,27.725,69.75,2.675,0.6,1008.245833,40.40675
28/11/2022,28.020833,67.166667,2.470833,0.2,1005.858333,30.9615
29/11/2022,27.354167,70.166667,1.4875,0,1004.125,9.019875
30/11/2022,27.358333,70.291667,2.041667,0,1005.170833,11.41229167
01/12/2022,27.66087,67.565217,2.817391,0.2,1006.956522,43.68670833
02/12/2022,28.270833,61.916667,3.7625,0,1007.033333,49.20625
03/12/2022,28.154167,63.5,3.516667,0,1006.145833,33.62779167
04/12/2022,27.633333,66.25,3.1,2.6,1006.1875,26.86895833
05/12/2022,28.041667,65.916667,3.204167,0.2,1007.741667,52.59570833
06/12/2022,27.895833,64.5,2.975,0,1009.804167,49.07070833
07/12/2022,27.65,68.583333,2.625,0,1008.166667,34.17579167
08/12/2022,28.275,67.041667,2.920833,0,1006.995833,51.131125
09/12/2022,28.170833,68.25,2.975,0,1008.354167,41.50270833
10/12/2022,27.883333,70.333333,2.6375,2,1009.1,42.727375
11/12/2022,28.308333,67.541667,2.929167,0,1008.983333,48.65454167
12/12/2022,28.082609,67.434783,2.808696,0,1008.465217,43.79775
13/12/2022,27.778261,69.521739,2.265217,2,1008.056522,36.56233333
14/12/2022,28.433333,67.75,2.875,0,1007.904167,28.76633333
15/12/2022,28.15,67,2.708333,0,1008.116667,35.988125
16/12/2022,28.183333,65.208333,2.704167,0,1007.091667,33.89754167
17/12/2022,27.916667,65.708333,3.0625,0,1006.379167,4.6345
18/12/2022,28.008333,64.708333,2.795833,0,1007.554167,8.175916667
19/12/2022,27.904167,66.5,2.845833,0.6,1008.420833,35.06304167
20/12/2022,27.883333,67.041667,2.575,0,1008.425,32.38616667
21/12/2022,28.066667,69.875,2.420833,0,1008.045833,26.12408333
22/12/2022,28.466667,68,2.795833,0,1007.3875,11.84875
23/12/2022,27.725,71.125,1.625,0,1008.5625,2.515
24/12/2022,26.754167,75.291667,1.445833,0,1009.15,26.93858333
25/12/2022,27.0125,71.583333,2.229167,9.2,1008.5625,38.95079167
26/12/2022,27.5125,67.583333,2.4875,0,1008.120833,42.08208333
27/12/2022,28.070833,66.375,2.6,0,1008.725,37.992125
28/12/2022,28.640909,65.045455,3.340909,0,1009.177273,50.69495833
29/12/2022,27.6,71.75,2.570833,1.8,1009.933333,49.35020833
30/12/2022,27.736364,70.590909,2.822727,0.4,1009.186364,27.82133333
31/12/2022,28.2,65,3.375,0,1008.795833,29.12791667
